time,src,dest,bytes,next,unack,cwnd,ssthresh,send window,rtt,rcw window
76.74949397,10.10.1.2:59230,10.10.2.1:5001,44,0xee44d5a6,0xee441556,33,24,262656,828679,29312
76.76154449,10.10.1.2:59230,10.10.2.1:5001,44,0xee44db4e,0xee441556,33,24,262656,828524,29312
76.77356883,10.10.1.2:59230,10.10.2.1:5001,44,0xee44db4e,0xee441556,32,16,262656,826885,29312
76.80942855,10.10.1.2:59230,10.10.2.1:5001,44,0xee44db4e,0xee441556,31,16,262656,826954,29312
76.82155933,10.10.1.2:59230,10.10.2.1:5001,44,0xee44e0f6,0xee441556,31,16,262656,825512,29312
76.85754628,10.10.1.2:59230,10.10.2.1:5001,44,0xee44e0f6,0xee441556,30,16,262656,825768,29312
76.86950104,10.10.1.2:59230,10.10.2.1:5001,44,0xee44e69e,0xee441556,30,16,262656,822996,29312
76.90539177,10.10.1.2:59230,10.10.2.1:5001,44,0xee44e69e,0xee441556,29,16,262656,822066,29312
76.91738492,10.10.1.2:59230,10.10.2.1:5001,44,0xee44ec46,0xee441556,29,16,262656,818233,29312
77.01338632,10.10.1.2:59230,10.10.2.1:5001,44,0xee44ec46,0xee441556,28,16,262656,816379,29312
77.025315,10.10.1.2:59230,10.10.2.1:5001,44,0xee44f1ee,0xee441556,28,16,262656,810264,29312
77.06128287,10.10.1.2:59230,10.10.2.1:5001,44,0xee44f1ee,0xee441556,27,16,262656,806404,29312
77.07333909,10.10.1.2:59230,10.10.2.1:5001,44,0xee44f796,0xee441556,27,16,262656,801550,29312
77.10927241,10.10.1.2:59230,10.10.2.1:5001,44,0xee44f796,0xee441556,26,16,262656,798810,29312
77.12118757,10.10.1.2:59230,10.10.2.1:5001,44,0xee44fd3e,0xee441556,26,16,262656,794899,29312
77.15726005,10.10.1.2:59230,10.10.2.1:5001,44,0xee44fd3e,0xee441556,25,16,262656,792966,29312
77.16915748,10.10.1.2:59230,10.10.2.1:5001,44,0xee4502e6,0xee441556,25,16,262656,789799,29312
77.18119898,10.10.1.2:59230,10.10.2.1:5001,44,0xee4502e6,0xee441556,24,16,262656,788515,29312
77.19328867,10.10.1.2:59230,10.10.2.1:5001,44,0xee45088e,0xee441556,24,16,262656,788895,29312
77.2052586,10.10.1.2:59230,10.10.2.1:5001,44,0xee45088e,0xee441556,23,16,262656,787719,29312
77.21714203,10.10.1.2:59230,10.10.2.1:5001,44,0xee450e36,0xee441556,23,16,262656,788187,29312
77.22915447,10.10.1.2:59230,10.10.2.1:5001,44,0xee450e36,0xee441556,22,16,262656,787082,29312
77.24119119,10.10.1.2:59230,10.10.2.1:5001,44,0xee4513de,0xee441556,22,16,262656,787617,29312
77.25311414,10.10.1.2:59230,10.10.2.1:5001,44,0xee4513de,0xee441556,21,16,262656,786591,29312
77.26511096,10.10.1.2:59230,10.10.2.1:5001,44,0xee451986,0xee441556,21,16,262656,787185,29312
77.27722661,10.10.1.2:59230,10.10.2.1:5001,44,0xee451986,0xee441556,20,16,262656,786204,29312
77.30114558,10.10.1.2:59230,10.10.2.1:5001,44,0xee451f2e,0xee441556,20,16,262656,786861,29312
77.31304833,10.10.1.2:59230,10.10.2.1:5001,44,0xee451f2e,0xee441556,19,16,262656,785932,29312
77.32490179,10.10.1.2:59230,10.10.2.1:5001,44,0xee4524d6,0xee441556,19,16,262656,786608,29312
77.3368517,10.10.1.2:59230,10.10.2.1:5001,44,0xee4524d6,0xee441556,18,16,262656,785680,29312
77.42101153,10.10.1.2:59230,10.10.2.1:5001,44,0xee452a7e,0xee441556,18,16,262656,786362,29312
77.46901025,10.10.1.2:59230,10.10.2.1:5001,44,0xee452a7e,0xee441556,17,16,262656,779006,29312
77.48103848,10.10.1.2:59230,10.10.2.1:5001,44,0xee452a7e,0xee441556,16,16,262656,773056,29312
77.51699881,10.10.1.2:59230,10.10.2.1:5001,32,0xee453026,0xee441556,16,16,262656,767865,29312
77.55292123,10.10.1.2:59230,10.10.2.1:5001,32,0xee453b76,0xee44db4e,18,16,212096,766382,29312
77.57696972,10.10.1.2:59230,10.10.2.1:5001,32,0xee4546c6,0xee44e0f6,18,16,262656,763520,29312
77.62496795,10.10.1.2:59230,10.10.2.1:5001,32,0xee454c6e,0xee44e69e,18,16,262656,758007,29312
77.68492523,10.10.1.2:59230,10.10.2.1:5001,32,0xee455216,0xee44ec46,18,16,262656,753202,29312
77.70884294,10.10.1.2:59230,10.10.2.1:5001,32,0xee4557be,0xee44f1ee,18,16,262656,742993,29312
77.732901,10.10.1.2:59230,10.10.2.1:5001,32,0xee455d66,0xee44f796,18,16,262656,731063,29312
77.75661796,10.10.1.2:59230,10.10.2.1:5001,32,0xee45630e,0xee44fd3e,18,16,262656,717633,29312
77.76852819,10.10.1.2:59230,10.10.2.1:5001,32,0xee4568b6,0xee4502e6,18,16,262656,702847,29312
77.78048899,10.10.1.2:59230,10.10.2.1:5001,32,0xee456e5e,0xee45088e,18,16,262656,688406,29312
77.79246745,10.10.1.2:59230,10.10.2.1:5001,32,0xee457406,0xee450e36,18,16,262656,674257,29312
77.80452945,10.10.1.2:59230,10.10.2.1:5001,32,0xee4579ae,0xee4513de,18,16,262656,660388,29312
77.81664398,10.10.1.2:59230,10.10.2.1:5001,32,0xee457f56,0xee451986,18,16,262656,646765,29312
77.84074247,10.10.1.2:59230,10.10.2.1:5001,32,0xee4584fe,0xee451f2e,18,16,262656,633345,29312
77.85271096,10.10.1.2:59230,10.10.2.1:5001,32,0xee458aa6,0xee4524d6,18,16,262656,620138,29312
77.9727244,10.10.1.2:59230,10.10.2.1:5001,32,0xee45904e,0xee452a7e,18,16,262656,607103,29312
78.00867247,10.10.1.2:59230,10.10.2.1:5001,32,0xee459b9e,0xee453026,19,16,262656,592675,29312
78.04467354,10.10.1.2:59230,10.10.2.1:5001,32,0xee45a6ee,0xee453b76,19,16,262656,580049,29312
78.08066628,10.10.1.2:59230,10.10.2.1:5001,32,0xee45b23e,0xee4546c6,19,16,262656,569011,29312
78.12870975,10.10.1.2:59230,10.10.2.1:5001,32,0xee45b7e6,0xee454c6e,19,16,265600,560846,29312
78.20059336,10.10.1.2:59230,10.10.2.1:5001,32,0xee45bd8e,0xee455216,19,16,268416,553707,29312
78.22462162,10.10.1.2:59230,10.10.2.1:5001,32,0xee45c336,0xee4557be,19,16,271360,548952,29312
78.2485205,10.10.1.2:59230,10.10.2.1:5001,32,0xee45c8de,0xee455d66,19,16,274176,544804,29312
78.27261303,10.10.1.2:59230,10.10.2.1:5001,32,0xee45ce86,0xee45630e,19,16,277120,541156,29312
78.29660339,10.10.1.2:59230,10.10.2.1:5001,32,0xee45d42e,0xee4568b6,19,16,277632,538011,29312
78.32058006,10.10.1.2:59230,10.10.2.1:5001,32,0xee45df7e,0xee457406,19,16,277632,536769,29312
78.35631465,10.10.1.2:59230,10.10.2.1:5001,32,0xee45eace,0xee457f56,19,16,277632,535688,29312
78.40542435,10.10.1.2:59230,10.10.2.1:5001,32,0xee45f61e,0xee458aa6,19,16,277632,536185,29312
78.48844651,10.10.1.2:59230,10.10.2.1:5001,32,0xee45fbc6,0xee45904e,19,16,277632,538251,29312
78.54836486,10.10.1.2:59230,10.10.2.1:5001,32,0xee460716,0xee459b9e,20,16,277632,535434,29312
78.5962908,10.10.1.2:59230,10.10.2.1:5001,32,0xee461266,0xee45a6ee,20,16,277632,535966,29312
78.66824989,10.10.1.2:59230,10.10.2.1:5001,32,0xee461db6,0xee45b23e,20,16,277632,537921,29312
78.76413101,10.10.1.2:59230,10.10.2.1:5001,32,0xee462906,0xee45bd8e,20,16,277632,544128,29312
78.81220797,10.10.1.2:59230,10.10.2.1:5001,32,0xee463456,0xee45c8de,20,16,277632,546552,29312
78.83617964,10.10.1.2:59230,10.10.2.1:5001,32,0xee463fa6,0xee45d42e,20,16,277632,548694,29312
78.87219769,10.10.1.2:59230,10.10.2.1:5001,32,0xee464af6,0xee45df7e,20,16,277632,547553,29312
78.89611894,10.10.1.2:59230,10.10.2.1:5001,32,0xee465646,0xee45eace,20,16,277632,548059,29312
78.98154295,10.10.1.2:59230,10.10.2.1:5001,32,0xee466196,0xee45f61e,20,16,277632,547026,29312
79.02804466,10.10.1.2:59230,10.10.2.1:5001,32,0xee466ce6,0xee45fbc6,20,16,277632,550662,29312
79.09999053,10.10.1.2:59230,10.10.2.1:5001,32,0xee467836,0xee460716,20,16,277632,549278,29312
79.14802473,10.10.1.2:59230,10.10.2.1:5001,32,0xee468386,0xee461266,21,16,277632,549571,29312
79.21994466,10.10.1.2:59230,10.10.2.1:5001,32,0xee468ed6,0xee461db6,21,16,277632,549841,29312
79.31561815,10.10.1.2:59230,10.10.2.1:5001,32,0xee469a26,0xee462906,21,16,277632,550072,29312
79.37571579,10.10.1.2:59230,10.10.2.1:5001,32,0xee46a576,0xee463456,21,16,277632,550247,29312
79.39947712,10.10.1.2:59230,10.10.2.1:5001,32,0xee46b0c6,0xee463fa6,21,16,277632,551904,29312
79.4236032,10.10.1.2:59230,10.10.2.1:5001,32,0xee46bc16,0xee464af6,21,16,277632,553327,29312
79.47182259,10.10.1.2:59230,10.10.2.1:5001,32,0xee46c766,0xee465646,21,16,277632,553086,29312
79.54338343,10.10.1.2:59230,10.10.2.1:5001,32,0xee46d2b6,0xee466196,21,16,277632,555912,29312
79.60367861,10.10.1.2:59230,10.10.2.1:5001,32,0xee46de06,0xee466ce6,21,16,277632,556651,29312
79.67568753,10.10.1.2:59230,10.10.2.1:5001,32,0xee46e956,0xee467836,21,16,277632,559024,29312
79.72364521,10.10.1.2:59230,10.10.2.1:5001,32,0xee46fff6,0xee468386,22,16,277632,561107,29312
79.8195862,10.10.1.2:59230,10.10.2.1:5001,32,0xee470b46,0xee468ed6,22,16,277632,562921,29312
79.91534295,10.10.1.2:59230,10.10.2.1:5001,32,0xee471696,0xee469a26,22,16,277632,567511,29312
79.96349929,10.10.1.2:59230,10.10.2.1:5001,32,0xee4721e6,0xee46a576,22,16,277632,571537,29312
80.01144563,10.10.1.2:59230,10.10.2.1:5001,32,0xee472d36,0xee46b0c6,22,16,277632,573568,29312
80.03540635,10.10.1.2:59230,10.10.2.1:5001,32,0xee473886,0xee46bc16,22,16,277632,578368,29312
80.08341463,10.10.1.2:59230,10.10.2.1:5001,32,0xee4743d6,0xee46c766,22,16,277632,582546,29312
80.15530836,10.10.1.2:59230,10.10.2.1:5001,32,0xee474f26,0xee46d2b6,22,16,277632,586177,29312
80.2032629,10.10.1.2:59230,10.10.2.1:5001,32,0xee475a76,0xee46de06,22,16,277632,589396,29312
80.28723888,10.10.1.2:59230,10.10.2.1:5001,32,0xee4765c6,0xee46e956,22,16,277632,590668,29312
80.31118364,10.10.1.2:59230,10.10.2.1:5001,32,0xee477116,0xee46f4a6,22,16,277632,593278,29312
80.35916568,10.10.1.2:59230,10.10.2.1:5001,32,0xee47820e,0xee46fff6,23,16,277632,598552,29312
80.45500949,10.10.1.2:59230,10.10.2.1:5001,32,0xee478d5e,0xee470b46,23,16,277632,603172,29312
80.55102377,10.10.1.2:59230,10.10.2.1:5001,32,0xee4798ae,0xee471696,23,16,277632,607203,29312
80.59900213,10.10.1.2:59230,10.10.2.1:5001,32,0xee47a3fe,0xee4721e6,23,16,277632,610762,29312
80.64701278,10.10.1.2:59230,10.10.2.1:5001,32,0xee47af4e,0xee472d36,23,16,277632,613854,29312
80.67091972,10.10.1.2:59230,10.10.2.1:5001,32,0xee47ba9e,0xee473886,23,16,277632,616567,29312
80.71947625,10.10.1.2:59230,10.10.2.1:5001,32,0xee47c5ee,0xee4743d6,23,16,277632,618935,29312
80.79203271,10.10.1.2:59230,10.10.2.1:5001,32,0xee47d13e,0xee474f26,23,16,277632,621075,29312
80.84038336,10.10.1.2:59230,10.10.2.1:5001,32,0xee47dc8e,0xee475a76,23,16,277632,623030,29312
80.93749944,10.10.1.2:59230,10.10.2.1:5001,32,0xee47e7de,0xee4765c6,23,16,277632,624791,29312
80.96167579,10.10.1.2:59230,10.10.2.1:5001,32,0xee47f32e,0xee477116,23,16,277632,627974,29312
81.01001018,10.10.1.2:59230,10.10.2.1:5001,32,0xee47fe7e,0xee477c66,23,16,277632,630788,29312
81.06143673,10.10.1.2:59230,10.10.2.1:5001,32,0xee4809ce,0xee4787b6,24,18,277632,639290,29312
81.14333133,10.10.1.2:59230,10.10.2.1:5001,32,0xee48151e,0xee478d5e,24,18,277632,647162,29312
81.24024014,10.10.1.2:59230,10.10.2.1:5001,32,0xee48206e,0xee4798ae,24,18,277632,652306,29312
81.28874939,10.10.1.2:59230,10.10.2.1:5001,32,0xee482bbe,0xee47a3fe,24,18,277632,656919,29312
81.33715116,10.10.1.2:59230,10.10.2.1:5001,32,0xee48370e,0xee47af4e,24,18,277632,661022,29312
81.36129651,10.10.1.2:59230,10.10.2.1:5001,32,0xee48425e,0xee47ba9e,24,18,277632,664661,29312
81.4098669,10.10.1.2:59230,10.10.2.1:5001,32,0xee484dae,0xee47c5ee,24,18,277632,667875,29312
81.48206164,10.10.1.2:59230,10.10.2.1:5001,32,0xee4858fe,0xee47d13e,24,18,277632,670688,29312
81.53094051,10.10.1.2:59230,10.10.2.1:5001,32,0xee48644e,0xee47dc8e,24,18,277632,673105,29312
81.62784298,10.10.1.2:59230,10.10.2.1:5001,32,0xee486f9e,0xee47e7de,24,18,277632,675286,29312
81.65207613,10.10.1.2:59230,10.10.2.1:5001,32,0xee487aee,0xee47f32e,24,18,277632,677167,29312
81.7005325,10.10.1.2:59230,10.10.2.1:5001,32,0xee488096,0xee47fe7e,24,18,277632,678821,29312
81.74894876,10.10.1.2:59230,10.10.2.1:5001,32,0xee489736,0xee4809ce,25,18,277632,680282,29312
81.84580527,10.10.1.2:59230,10.10.2.1:5001,32,0xee48a286,0xee48151e,25,18,277632,681186,29312
81.9669691,10.10.1.2:59230,10.10.2.1:5001,32,0xee48add6,0xee48206e,25,18,277632,683846,29312
82.01543187,10.10.1.2:59230,10.10.2.1:5001,32,0xee48b926,0xee482bbe,25,18,277632,689206,29312
82.06386612,10.10.1.2:59230,10.10.2.1:5001,32,0xee48c476,0xee48370e,25,18,277632,693889,29312
82.08805018,10.10.1.2:59230,10.10.2.1:5001,32,0xee48cfc6,0xee48425e,25,18,277632,697992,29312
82.13650712,10.10.1.2:59230,10.10.2.1:5001,32,0xee48db16,0xee484dae,25,18,277632,701587,29312
82.22133375,10.10.1.2:59230,10.10.2.1:5001,32,0xee48e666,0xee4858fe,25,18,277632,704718,29312
82.2697689,10.10.1.2:59230,10.10.2.1:5001,32,0xee48f1b6,0xee48644e,25,18,277632,709037,29312
82.36668129,10.10.1.2:59230,10.10.2.1:5001,32,0xee48fd06,0xee486f9e,25,18,277632,712760,29312
82.41497171,10.10.1.2:59230,10.10.2.1:5001,32,0xee490856,0xee487aee,25,18,277632,716019,29312
82.43933701,10.10.1.2:59230,10.10.2.1:5001,32,0xee4913a6,0xee48863e,25,18,277632,721878,29312
82.48743268,10.10.1.2:59230,10.10.2.1:5001,32,0xee491ef6,0xee48918e,25,18,277632,723993,29312
82.53752683,10.10.1.2:59230,10.10.2.1:5001,32,0xee492a46,0xee489cde,26,19,277632,731854,29312
82.59683724,10.10.1.2:59230,10.10.2.1:5001,32,0xee493596,0xee48a286,26,19,277632,738944,29312
82.71789885,10.10.1.2:59230,10.10.2.1:5001,32,0xee4940e6,0xee48add6,26,19,277632,740454,29312
82.76635695,10.10.1.2:59230,10.10.2.1:5001,32,0xee494c36,0xee48b926,26,19,277632,741763,29312
82.814547,10.10.1.2:59230,10.10.2.1:5001,32,0xee495786,0xee48c476,26,19,277632,742907,29312
82.83867863,10.10.1.2:59230,10.10.2.1:5001,32,0xee4962d6,0xee48cfc6,26,19,277632,743877,29312
82.8874652,10.10.1.2:59230,10.10.2.1:5001,32,0xee496e26,0xee48db16,26,19,277632,744720,29312
82.96011063,10.10.1.2:59230,10.10.2.1:5001,32,0xee497976,0xee48e666,26,19,277632,745499,29312
83.03274726,10.10.1.2:59230,10.10.2.1:5001,32,0xee497f1e,0xee48f1b6,26,19,277632,744658,29312
83.12974457,10.10.1.2:59230,10.10.2.1:5001,32,0xee498a6e,0xee48fd06,26,19,277632,746947,29312
83.17815333,10.10.1.2:59230,10.10.2.1:5001,32,0xee4995be,0xee490856,26,19,277632,748961,29312
83.2023803,10.10.1.2:59230,10.10.2.1:5001,32,0xee49a10e,0xee4913a6,26,19,277632,750738,29312
83.25087665,10.10.1.2:59230,10.10.2.1:5001,32,0xee49ac5e,0xee491ef6,26,19,277632,752275,29312
83.29929789,10.10.1.2:59230,10.10.2.1:5001,32,0xee49c2fe,0xee492a46,27,19,277632,753670,29312
83.37194059,10.10.1.2:59230,10.10.2.1:5001,32,0xee49ce4e,0xee493596,27,19,277632,754682,29312
83.50502163,10.10.1.2:59230,10.10.2.1:5001,32,0xee49d99e,0xee4940e6,27,19,277632,757234,29312
83.55342857,10.10.1.2:59230,10.10.2.1:5001,32,0xee49e4ee,0xee494c36,27,19,277632,760969,29312
83.60188006,10.10.1.2:59230,10.10.2.1:5001,32,0xee49f03e,0xee495786,27,19,277632,764231,29312
83.62625864,10.10.1.2:59230,10.10.2.1:5001,32,0xee49fb8e,0xee4962d6,27,19,277632,767119,29312
83.6747465,10.10.1.2:59230,10.10.2.1:5001,32,0xee4a06de,0xee496e26,27,19,277632,769677,29312
83.77353204,10.10.1.2:59230,10.10.2.1:5001,32,0xee4a122e,0xee497976,27,19,277632,771877,29312
83.82005841,10.10.1.2:59230,10.10.2.1:5001,32,0xee4a17d6,0xee497f1e,27,19,277632,777070,29312
83.91693869,10.10.1.2:59230,10.10.2.1:5001,32,0xee4a2326,0xee498a6e,27,19,277632,778349,29312
83.9653978,10.10.1.2:59230,10.10.2.1:5001,32,0xee4a2e76,0xee4995be,27,19,277632,779454,29312
83.98961105,10.10.1.2:59230,10.10.2.1:5001,32,0xee4a39c6,0xee49a10e,27,19,277632,780427,29312
84.03806926,10.10.1.2:59230,10.10.2.1:5001,32,0xee4a4516,0xee49ac5e,27,19,277632,781277,29312
84.06223967,10.10.1.2:59230,10.10.2.1:5001,32,0xee4a5066,0xee49b7ae,27,19,277632,782016,29312
84.11077627,10.10.1.2:59230,10.10.2.1:5001,32,0xee4a5bb6,0xee49c2fe,28,21,277632,785681,29312
84.18339789,10.10.1.2:59230,10.10.2.1:5001,32,0xee4a6706,0xee49ce4e,28,21,277632,788905,29312
84.3408689,10.10.1.2:59230,10.10.2.1:5001,32,0xee4a7256,0xee49d99e,28,21,277632,791723,29312
84.38901815,10.10.1.2:59230,10.10.2.1:5001,32,0xee4a7da6,0xee49e4ee,28,21,277632,797238,29312
84.43778218,10.10.1.2:59230,10.10.2.1:5001,32,0xee4a88f6,0xee49f03e,28,21,277632,802031,29312
84.46200266,10.10.1.2:59230,10.10.2.1:5001,32,0xee4a9446,0xee49fb8e,28,21,277632,806264,29312
84.51036095,10.10.1.2:59230,10.10.2.1:5001,32,0xee4a9f96,0xee4a06de,28,21,277632,809948,29312
84.63123923,10.10.1.2:59230,10.10.2.1:5001,32,0xee4aaae6,0xee4a122e,28,21,277632,813155,29312
84.68152839,10.10.1.2:59230,10.10.2.1:5001,32,0xee4ab636,0xee4a1d7e,28,21,277632,818723,29312
84.74060357,10.10.1.2:59230,10.10.2.1:5001,32,0xee4ac186,0xee4a2326,28,21,277632,824066,29312
84.80108281,10.10.1.2:59230,10.10.2.1:5001,32,0xee4accd6,0xee4a2e76,28,21,277632,824015,29312
84.82529166,10.10.1.2:59230,10.10.2.1:5001,32,0xee4ad826,0xee4a39c6,28,21,277632,825473,29312
84.873783,10.10.1.2:59230,10.10.2.1:5001,32,0xee4ae376,0xee4a4516,28,21,277632,826748,29312
84.89805501,10.10.1.2:59230,10.10.2.1:5001,32,0xee4aeec6,0xee4a5066,28,21,277632,827868,29312
84.94647421,10.10.1.2:59230,10.10.2.1:5001,32,0xee4afa16,0xee4a5bb6,28,21,277632,828861,29312
85.01914392,10.10.1.2:59230,10.10.2.1:5001,32,0xee4b0566,0xee4a6706,29,21,277632,829715,29312
85.16449846,10.10.1.2:59230,10.10.2.1:5001,32,0xee4b10b6,0xee4a7256,29,21,277632,830468,29312
85.21286349,10.10.1.2:59230,10.10.2.1:5001,32,0xee4b1c06,0xee4a7da6,29,21,277632,829612,29312
85.27349588,10.10.1.2:59230,10.10.2.1:5001,32,0xee4b2756,0xee4a88f6,29,21,277632,828891,29312
85.29769579,10.10.1.2:59230,10.10.2.1:5001,32,0xee4b32a6,0xee4a9446,29,21,277632,829743,29312
85.34603884,10.10.1.2:59230,10.10.2.1:5001,32,0xee4b3df6,0xee4a9f96,29,21,277632,830486,29312
85.46730237,10.10.1.2:59230,10.10.2.1:5001,32,0xee4b4946,0xee4aaae6,29,21,277632,831134,29312
85.55343589,10.10.1.2:59230,10.10.2.1:5001,32,0xee4b5496,0xee4ab636,29,21,277632,831750,29312
85.5639077,10.10.1.2:59230,10.10.2.1:5001,44,0xee4b5fe6,0xee4abbde,29,21,277632,836769,29312
85.57600859,10.10.1.2:59230,10.10.2.1:5001,44,0xee4b658e,0xee4abbde,29,21,277632,835084,29312
85.61225321,10.10.1.2:59230,10.10.2.1:5001,44,0xee4b6b36,0xee4abbde,29,21,277632,835123,29312
85.62475344,10.10.1.2:59230,10.10.2.1:5001,44,0xee4b6b36,0xee4abbde,28,14,277632,832128,29312
85.64894015,10.10.1.2:59230,10.10.2.1:5001,44,0xee4b6b36,0xee4abbde,27,14,277632,831070,29312
85.66100821,10.10.1.2:59230,10.10.2.1:5001,44,0xee4b70de,0xee4abbde,27,14,277632,830141,29312
85.69726501,10.10.1.2:59230,10.10.2.1:5001,44,0xee4b70de,0xee4abbde,26,14,277632,830838,29312
85.70947568,10.10.1.2:59230,10.10.2.1:5001,44,0xee4b7686,0xee4abbde,26,14,277632,829917,29312
85.72166176,10.10.1.2:59230,10.10.2.1:5001,44,0xee4b7686,0xee4abbde,25,14,277632,830638,29312
85.73373278,10.10.1.2:59230,10.10.2.1:5001,44,0xee4b7c2e,0xee4abbde,25,14,277632,829759,29312
85.77004087,10.10.1.2:59230,10.10.2.1:5001,44,0xee4b7c2e,0xee4abbde,24,14,277632,830498,29312
85.78211009,10.10.1.2:59230,10.10.2.1:5001,44,0xee4b81d6,0xee4abbde,24,14,277632,829630,29312
85.83061901,10.10.1.2:59230,10.10.2.1:5001,44,0xee4b81d6,0xee4abbde,23,14,277632,830380,29312
85.84277424,10.10.1.2:59230,10.10.2.1:5001,44,0xee4b877e,0xee4abbde,23,14,277632,828016,29312
85.92753326,10.10.1.2:59230,10.10.2.1:5001,44,0xee4b877e,0xee4abbde,22,14,277632,827467,29312
85.93963002,10.10.1.2:59230,10.10.2.1:5001,44,0xee4b8d26,0xee4abbde,22,14,277632,819412,29312
85.96386606,10.10.1.2:59230,10.10.2.1:5001,44,0xee4b8d26,0xee4abbde,21,14,277632,813877,29312
85.97590458,10.10.1.2:59230,10.10.2.1:5001,44,0xee4b92ce,0xee4abbde,21,14,277632,806017,29312
86.0002257,10.10.1.2:59230,10.10.2.1:5001,44,0xee4b92ce,0xee4abbde,20,14,277632,800644,29312
86.01224962,10.10.1.2:59230,10.10.2.1:5001,44,0xee4b9876,0xee4abbde,20,14,277632,791404,29312
86.03651565,10.10.1.2:59230,10.10.2.1:5001,44,0xee4b9876,0xee4abbde,19,14,277632,784823,29312
86.04864549,10.10.1.2:59230,10.10.2.1:5001,44,0xee4b9e1e,0xee4abbde,19,14,277632,779071,29312
86.07288529,10.10.1.2:59230,10.10.2.1:5001,44,0xee4b9e1e,0xee4abbde,18,14,277632,775555,29312
86.08498709,10.10.1.2:59230,10.10.2.1:5001,44,0xee4ba3c6,0xee4abbde,18,14,277632,769466,29312
86.15754749,10.10.1.2:59230,10.10.2.1:5001,44,0xee4ba3c6,0xee4abbde,17,14,277632,765651,29312
86.16977579,10.10.1.2:59230,10.10.2.1:5001,44,0xee4ba96e,0xee4abbde,17,14,277632,756224,29312
86.2302386,10.10.1.2:59230,10.10.2.1:5001,44,0xee4ba96e,0xee4abbde,16,14,277632,749505,29312
86.24239671,10.10.1.2:59230,10.10.2.1:5001,44,0xee4baf16,0xee4abbde,16,14,277632,740417,29312
86.25457653,10.10.1.2:59230,10.10.2.1:5001,44,0xee4baf16,0xee4abbde,15,14,277632,733985,29312
86.26666526,10.10.1.2:59230,10.10.2.1:5001,44,0xee4baf16,0xee4abbde,14,14,277632,728571,29312
86.29085269,10.10.1.2:59230,10.10.2.1:5001,32,0xee4bb4be,0xee4abbde,14,14,277632,723831,29312
86.3030391,10.10.1.2:59230,10.10.2.1:5001,32,0xee4bc00e,0xee4b6b36,16,14,232832,718352,29312
86.32725024,10.10.1.2:59230,10.10.2.1:5001,32,0xee4bcb5e,0xee4b70de,16,14,277632,710320,29312
86.33928006,10.10.1.2:59230,10.10.2.1:5001,32,0xee4bd106,0xee4b7686,16,14,277632,700277,29312
86.36356669,10.10.1.2:59230,10.10.2.1:5001,32,0xee4bd6ae,0xee4b7c2e,16,14,277632,689944,29312
86.40021265,10.10.1.2:59230,10.10.2.1:5001,32,0xee4bdc56,0xee4b81d6,16,14,277632,677891,29312
86.4728755,10.10.1.2:59230,10.10.2.1:5001,32,0xee4be1fe,0xee4b877e,16,14,277632,664353,29312
86.49713821,10.10.1.2:59230,10.10.2.1:5001,32,0xee4be7a6,0xee4b8d26,16,14,277632,649476,29312
86.52134151,10.10.1.2:59230,10.10.2.1:5001,32,0xee4bed4e,0xee4b92ce,16,14,277632,634949,29312
86.53351085,10.10.1.2:59230,10.10.2.1:5001,32,0xee4bf2f6,0xee4b9876,16,14,277632,620719,29312
86.55774422,10.10.1.2:59230,10.10.2.1:5001,32,0xee4bf89e,0xee4b9e1e,16,14,277632,605253,29312
86.63019256,10.10.1.2:59230,10.10.2.1:5001,32,0xee4bfe46,0xee4ba3c6,16,14,277632,590203,29312
86.690927,10.10.1.2:59230,10.10.2.1:5001,32,0xee4c03ee,0xee4ba96e,16,14,277632,575507,29312
86.70309347,10.10.1.2:59230,10.10.2.1:5001,32,0xee4c0996,0xee4baf16,16,14,277632,561154,29312
86.72719488,10.10.1.2:59230,10.10.2.1:5001,32,0xee4c14e6,0xee4bb4be,17,14,277632,545563,29312
86.73937512,10.10.1.2:59230,10.10.2.1:5001,32,0xee4c1a8e,0xee4bba66,17,14,277632,531909,29312
86.76370913,10.10.1.2:59230,10.10.2.1:5001,32,0xee4c2036,0xee4bc00e,17,14,277632,521484,29312
86.81207041,10.10.1.2:59230,10.10.2.1:5001,32,0xee4c2b86,0xee4bcb5e,17,14,277632,513882,29312
86.87265153,10.10.1.2:59230,10.10.2.1:5001,32,0xee4c36d6,0xee4bd6ae,17,14,277632,510248,29312
86.9817245,10.10.1.2:59230,10.10.2.1:5001,32,0xee4c4226,0xee4be1fe,17,14,277632,510102,29312
87.01795491,10.10.1.2:59230,10.10.2.1:5001,32,0xee4c4d76,0xee4bed4e,17,14,277632,509944,29312
87.08140656,10.10.1.2:59230,10.10.2.1:5001,32,0xee4c58c6,0xee4bf89e,17,14,277632,508277,29312
87.15351973,10.10.1.2:59230,10.10.2.1:5001,32,0xee4c5e6e,0xee4bfe46,17,14,277632,510199,29312
87.19970424,10.10.1.2:59230,10.10.2.1:5001,32,0xee4c6416,0xee4c03ee,17,14,277632,511840,29312
87.23604818,10.10.1.2:59230,10.10.2.1:5001,32,0xee4c6f66,0xee4c0f3e,17,14,277632,511457,29312
87.26021555,10.10.1.2:59230,10.10.2.1:5001,32,0xee4c7ab6,0xee4c1a8e,18,14,277632,514143,29312
87.30867861,10.10.1.2:59230,10.10.2.1:5001,32,0xee4c8606,0xee4c25de,18,14,277632,514980,29312
